flight_number,airline_code,source_airport_code,destination_airport_code,codeshare,stops,equipment,distance_km
US0404,US,DCA,MIA,,0,738,1483.2788051264984
FL0189,FL,DCA,MKE,,0,717,1018.8617054111644
WN0281,WN,DCA,MKE,Y,0,717,1018.8617054111644
AA0464,AA,DCA,MSP,Y,0,E70 E75,1494.765154723233
DL0530,DL,DCA,MSP,,0,M90 M88 319 738 320,1494.765154723233
SY0005,SY,DCA,MSP,,0,73G,1494.765154723233
US0405,US,DCA,MSP,Y,0,E70 E75,1494.765154723233
AA0465,AA,DCA,MSY,Y,0,E70 E75,1559.8235107831028
US0406,US,DCA,MSY,Y,0,E70 E75,1559.8235107831028
AA0466,AA,DCA,MYR,Y,0,CRJ,599.5581540734102
US0407,US,DCA,MYR,Y,0,CRJ,599.5581540734102
AA0469,AA,DCA,OMA,Y,0,E70,1623.9970746387303
DL0531,DL,DCA,OMA,Y,0,E70,1623.9970746387303
US0410,US,DCA,OMA,Y,0,E70,1623.9970746387303
AA0470,AA,DCA,ORD,,0,738 M83 M80,982.6189947681237
UA0317,UA,DCA,ORD,,0,738 320 73G 319,982.6189947681237
US0411,US,DCA,ORD,,0,738 M83,982.6189947681237
AA0471,AA,DCA,ORF,,0,DH3,229.63814276757392
US0412,US,DCA,ORF,,0,CRJ,229.63814276757392
AA0472,AA,DCA,PBI,Y,0,E75 E70,1382.7452841205513
US0413,US,DCA,PBI,Y,0,E75 E70,1382.7452841205513
AA0473,AA,DCA,PDX,Y,0,737,3773.2264626905053
AS0100,AS,DCA,PDX,,0,73H,3773.2264626905053
AA0474,AA,DCA,PHL,,0,319 320 DH3,191.60509979373919
US0414,US,DCA,PHL,,0,319 320 CRJ,191.60509979373919
AA0475,AA,DCA,PHX,,0,320 757,3177.1508561670894
US0415,US,DCA,PHX,,0,320 752,3177.1508561670894
AA0476,AA,DCA,PIT,Y,0,CRJ E75,328.6248001763228
US0416,US,DCA,PIT,Y,0,CRJ E75,328.6248001763228
AA0477,AA,DCA,PNS,Y,0,CRJ,1313.4938658002297
US0417,US,DCA,PNS,,0,CRJ,1313.4938658002297
AA0478,AA,DCA,PVD,Y,0,CRJ E75 E70,573.0706820731558
US0418,US,DCA,PVD,Y,0,CRJ E75 E70,573.0706820731558
AA0479,AA,DCA,PWM,Y,0,E75 CRJ E70,774.4791622894788
US0419,US,DCA,PWM,Y,0,E75 CRJ E70,774.4791622894788
AA0480,AA,DCA,RDU,Y,0,ERD CRJ,364.97924845808893
US0420,US,DCA,RDU,,0,ERD CRJ,364.97924845808893
AA0481,AA,DCA,ROC,Y,0,E70 CRJ,477.4238465845887
US0421,US,DCA,ROC,Y,0,E70 CRJ,477.4238465845887
AA0482,AA,DCA,RSW,Y,0,E75 E70,1438.357573473347
FL0190,FL,DCA,RSW,,0,717,1438.357573473347
US0422,US,DCA,RSW,Y,0,E75 E70,1438.357573473347
WN0282,WN,DCA,RSW,Y,0,717,1438.357573473347
AA0483,AA,DCA,SAN,,0,319,3654.7980277131214
US0423,US,DCA,SAN,,0,319,3654.7980277131214
AA0484,AA,DCA,SAV,Y,0,CRJ,837.1652825141728
US0424,US,DCA,SAV,,0,CRJ,837.1652825141728
AA0485,AA,DCA,SDF,Y,0,CRJ E75,760.2357485323322
US0425,US,DCA,SDF,,0,CRJ,760.2357485323322
AS0101,AS,DCA,SEA,,0,73H,3738.2431689063646
UA0318,UA,DCA,SFO,,0,738 73G,3920.908487611164
VX0006,VX,DCA,SFO,,0,320,3920.908487611164
DL0532,DL,DCA,SLC,,0,757,2972.214244083085
AA0486,AA,DCA,SRQ,Y,0,CRJ,1372.941728827146
US0426,US,DCA,SRQ,Y,0,CRJ,1372.941728827146
AA0487,AA,DCA,STL,Y,0,CR7,1154.3804797913679
US0427,US,DCA,STL,Y,0,CR7,1154.3804797913679
WN0283,WN,DCA,STL,,0,73W,1154.3804797913679
AA0488,AA,DCA,SYR,Y,0,E70 CRJ E75,479.9908094524161
US0428,US,DCA,SYR,Y,0,E70 CRJ E75,479.9908094524161
AA0490,AA,DCA,TPA,,0,319,1311.8728981859779
B60087,B6,DCA,TPA,,0,320,1311.8728981859779
US0430,US,DCA,TPA,,0,319,1311.8728981859779
AA0491,AA,DCA,TYS,Y,0,CRJ,701.5799781929999
US0431,US,DCA,TYS,,0,CRJ,701.5799781929999
FL0191,FL,DEN,ABQ,,0,73W,562.4869406389843
UA0322,UA,DEN,ABQ,Y,0,DH4 E70 CRJ ERJ,562.4869406389843
WN0284,WN,DEN,ABQ,,0,73W 73C,562.4869406389843
UA0326,UA,DEN,ANC,,0,738,3863.129816959807
AC0059,AC,DEN,ATL,Y,0,CR7,1926.6364333901013
AF0496,AF,DEN,ATL,Y,0,757 M90 738,1926.6364333901013
AM0110,AM,DEN,ATL,Y,0,M90 738,1926.6364333901013
AZ0339,AZ,DEN,ATL,Y,0,757,1926.6364333901013
DL0533,DL,DEN,ATL,,0,757 M90 738,1926.6364333901013
F90038,F9,DEN,ATL,,0,319,1926.6364333901013
FL0193,FL,DEN,ATL,,0,73G,1926.6364333901013
KL0425,KL,DEN,ATL,Y,0,757 M90,1926.6364333901013
UA0328,UA,DEN,ATL,Y,0,CR7,1926.6364333901013
VS0073,VS,DEN,ATL,Y,0,757 M90 738,1926.6364333901013
WN0286,WN,DEN,ATL,,0,73W,1926.6364333901013
F90039,F9,DEN,AUS,,0,319,1248.7717662505524
UA0329,UA,DEN,AUS,,0,738 739 752,1248.7717662505524
WN0287,WN,DEN,AUS,,0,73C 73W,1248.7717662505524
WN0288,WN,DEN,BDL,,0,73W,2682.6237066886565
UA0331,UA,DEN,BHM,Y,0,ERJ,1740.255090487731
F90043,F9,DEN,BNA,,0,320 319,1627.6219138906
FL0194,FL,DEN,BNA,Y,0,738,1627.6219138906
UA0334,UA,DEN,BNA,Y,0,ERJ,1627.6219138906
WN0289,WN,DEN,BNA,,0,73W 738 73H,1627.6219138906
UA0335,UA,DEN,BOI,,0,319 320 738 739,1042.2257326166248
WN0290,WN,DEN,BOI,,0,73W 73C,1042.2257326166248
B60088,B6,DEN,BOS,,0,320,2815.6554962526347
UA0336,UA,DEN,BOS,,0,739 752 738 320,2815.6554962526347
WN0291,WN,DEN,BOS,,0,73W,2815.6554962526347
UA0337,UA,DEN,BUR,Y,0,CR7 CRJ,1365.8123030522593
WN0292,WN,DEN,BUR,,0,73W,1365.8123030522593
FL0195,FL,DEN,BWI,Y,0,73H,2393.637021710443
UA0338,UA,DEN,BWI,,0,320 739 738,2393.637021710443
WN0293,WN,DEN,BWI,,0,73W 738,2393.637021710443
F90046,F9,DEN,CLE,,0,320,1928.0299964238152
UA0341,UA,DEN,CLE,,0,320 738 319,1928.0299964238152
AA0497,AA,DEN,CLT,,0,321 320,2148.2489312623848
US0436,US,DEN,CLT,,0,321 320,2148.2489312623848
FL0196,FL,DEN,CMH,Y,0,73W,1852.7332896271585
UA0342,UA,DEN,CMH,Y,0,ERJ CR7 E70,1852.7332896271585
WN0295,WN,DEN,CMH,,0,73W,1852.7332896271585
UA0344,UA,DEN,COS,Y,0,ERJ DH4 CRJ CR7,117.24792809532018
DL0534,DL,DEN,CVG,Y,0,CR9,1716.435263470772
F90048,F9,DEN,CVG,,0,319 320,1716.435263470772
UA0347,UA,DEN,CVG,Y,0,ERJ CR7,1716.435263470772
F90051,F9,DEN,DCA,,0,320 319,2369.2782032475393
UA0350,UA,DEN,DCA,,0,738 752 320,2369.2782032475393
AA0498,AA,DEN,DFW,,0,738 M83 M80,1032.0107749229687
F90052,F9,DEN,DFW,,0,319 320,1032.0107749229687
NK0030,NK,DEN,DFW,,0,320 319,1032.0107749229687
UA0351,UA,DEN,DFW,,0,319 739 73G,1032.0107749229687
US0437,US,DEN,DFW,,0,738 M83 M80,1032.0107749229687
F90053,F9,DEN,DSM,,0,319,946.5550797606844
UA0354,UA,DEN,DSM,,0,738 73G 319,946.5550797606844
DL0535,DL,DEN,DTW,,0,M90 320,1802.3826633109747
F90054,F9,DEN,DTW,,0,319 320,1802.3826633109747
NK0031,NK,DEN,DTW,,0,320,1802.3826633109747
UA0355,UA,DEN,DTW,Y,0,CR7 E70,1802.3826633109747
WN0297,WN,DEN,DTW,,0,73W,1802.3826633109747
UA0357,UA,DEN,ELP,Y,0,ERJ CRJ,908.1285328746897
UA0359,UA,DEN,EWR,,0,738 752 319 739 320,2576.4055227547256
WN0298,WN,DEN,EWR,,0,73W,2576.4055227547256
F90057,F9,DEN,FAT,,0,319,1354.7009967857202
UA0361,UA,DEN,FAT,Y,0,CRJ,1354.7009967857202
F90058,F9,DEN,FLL,,0,319 320,2739.010663278083
NK0032,NK,DEN,FLL,,0,319,2739.010663278083
UA0363,UA,DEN,FLL,,0,752 738 320,2739.010663278083
WN0299,WN,DEN,FLL,,0,73W,2739.010663278083
F90061,F9,DEN,GEG,,0,319,1343.0004457223806
FL0198,FL,DEN,GEG,Y,0,73W,1343.0004457223806
UA0368,UA,DEN,GEG,,0,738 739,1343.0004457223806
WN0300,WN,DEN,GEG,,0,73W,1343.0004457223806
UA0370,UA,DEN,GRR,Y,0,CR7 E70,1629.2002261262824
WN0301,WN,DEN,GRR,,0,73W,1629.2002261262824
F90062,F9,DEN,GSO,,0,319,2200.628284444944
UA0375,UA,DEN,HNL,,0,752,5408.074590760332
WN0302,WN,DEN,HOU,,0,73H 73W 733,1421.9032064210467
UA0377,UA,DEN,IAD,,0,320 752 319 739 738,2331.781558247681
WN0303,WN,DEN,IAD,,0,73W,2331.781558247681
F90063,F9,DEN,IAH,,0,319 320,1387.3971547534793
NK0033,NK,DEN,IAH,,0,320,1387.3971547534793
UA0378,UA,DEN,IAH,,0,739 738 752 788 320 753 319 73G,1387.3971547534793
F90065,F9,DEN,IND,,0,320 319,1567.702068460506
FL0199,FL,DEN,IND,Y,0,73C,1567.702068460506
UA0381,UA,DEN,IND,Y,0,ERJ E70 CR7,1567.702068460506
WN0304,WN,DEN,IND,,0,73C 73W 733,1567.702068460506
WN0305,WN,DEN,JAX,,0,73W,2325.022253355985
B60089,B6,DEN,JFK,,0,320,2609.8579159162396
DL0536,DL,DEN,JFK,,0,73H,2609.8579159162396
UA0384,UA,DEN,KOA,,0,752,5351.372787275499
F90066,F9,DEN,LAS,,0,320 319,1009.0505170516835
FL0200,FL,DEN,LAS,Y,0,73C 73W 73H,1009.0505170516835
NK0034,NK,DEN,LAS,,0,319,1009.0505170516835
UA0386,UA,DEN,LAS,,0,738 320 739 752,1009.0505170516835
WN0306,WN,DEN,LAS,,0,73W 73C 73H 738,1009.0505170516835
AA0499,AA,DEN,LAX,Y,0,CR7,1385.0014643872016
AS0102,AS,DEN,LAX,Y,0,CR7,1385.0014643872016
F90067,F9,DEN,LAX,,0,319 320,1385.0014643872016
FL0201,FL,DEN,LAX,Y,0,73W 73C,1385.0014643872016
UA0387,UA,DEN,LAX,,0,739 320 319 738 753 752,1385.0014643872016
US0438,US,DEN,LAX,,0,CR7,1385.0014643872016
WN0307,WN,DEN,LAX,,0,733 73H 73C 73W,1385.0014643872016
DL0537,DL,DEN,LGA,,0,320,2599.915507747324
F90068,F9,DEN,LGA,,0,320,2599.915507747324
UA0389,UA,DEN,LGA,,0,752 738 320,2599.915507747324
WN0308,WN,DEN,LGA,,0,73W,2599.915507747324
UA0390,UA,DEN,LIH,,0,752,5486.580549459003
F90071,F9,DEN,MCI,,0,319 320,855.3802615006564
FL0202,FL,DEN,MCI,Y,0,73W,855.3802615006564
UA0394,UA,DEN,MCI,,0,DH4,855.3802615006564
WN0309,WN,DEN,MCI,,0,73W 73C 73H,855.3802615006564
F90072,F9,DEN,MCO,,0,320 319,2486.333949647044
FL0203,FL,DEN,MCO,Y,0,73W,2486.333949647044
UA0395,UA,DEN,MCO,,0,320 738 739 752,2486.333949647044
WN0310,WN,DEN,MCO,,0,73W 73H,2486.333949647044
F90074,F9,DEN,MDW,,0,319,1437.4509749686433
FL0204,FL,DEN,MDW,Y,0,73W,1437.4509749686433
WN0311,WN,DEN,MDW,,0,73W 738,1437.4509749686433
DL0538,DL,DEN,MEM,Y,0,CR9,1401.383231639458
F90075,F9,DEN,MEM,,0,319,1401.383231639458
UA0396,UA,DEN,MEM,Y,0,CRJ ERJ,1401.383231639458
AA0501,AA,DEN,MIA,,0,738,2748.5279015816536
UA0399,UA,DEN,MIA,,0,319,2748.5279015816536
US0439,US,DEN,MIA,,0,738,2748.5279015816536
F90076,F9,DEN,MKE,,0,319 320,1438.0939305330828
FL0205,FL,DEN,MKE,Y,0,73W,1438.0939305330828
UA0400,UA,DEN,MKE,Y,0,CRJ,1438.0939305330828
WN0312,WN,DEN,MKE,,0,73W 733,1438.0939305330828
DL0539,DL,DEN,MSP,,0,M90 320 738 757,1092.4219377751367
F90079,F9,DEN,MSP,,0,319 320,1092.4219377751367
FL0206,FL,DEN,MSP,Y,0,73W 73H,1092.4219377751367
NK0035,NK,DEN,MSP,,0,319,1092.4219377751367
UA0406,UA,DEN,MSP,,0,320,1092.4219377751367
WN0313,WN,DEN,MSP,,0,73W 73H 733 73C,1092.4219377751367
AC0060,AC,DEN,MSY,Y,0,738 739,1707.5691868523097
F90080,F9,DEN,MSY,,0,319,1707.5691868523097
FL0207,FL,DEN,MSY,Y,0,73W,1707.5691868523097
UA0407,UA,DEN,MSY,,0,738  739,1707.5691868523097
WN0314,WN,DEN,MSY,,0,73W ,1707.5691868523097
WN0315,WN,DEN,OAK,,0,73W,1536.7700908433467
UA0410,UA,DEN,OGG,,0,752,5308.514529294367
F90081,F9,DEN,OKC,,0,319,796.38417066531
FL0208,FL,DEN,OKC,Y,0,73W,796.38417066531
UA0411,UA,DEN,OKC,Y,0,DH4 ERJ CRJ,796.38417066531
WN0316,WN,DEN,OKC,,0,73W 73C,796.38417066531
F90082,F9,DEN,OMA,,0,319,758.2536121621868
FL0209,FL,DEN,OMA,Y,0,73W,758.2536121621868
UA0412,UA,DEN,OMA,,0,738 73G,758.2536121621868
WN0317,WN,DEN,OMA,,0,73W,758.2536121621868
FL0210,FL,DEN,ONT,Y,0,73W,1315.5891042793965
UA0413,UA,DEN,ONT,Y,0,CRJ,1315.5891042793965
WN0318,WN,DEN,ONT,,0,73W,1315.5891042793965
AA0502,AA,DEN,ORD,,0,M80 M83,1426.135514067899
NK0036,NK,DEN,ORD,,0,320,1426.135514067899
UA0414,UA,DEN,ORD,,0,739 752 738 319 320 73G,1426.135514067899
US0440,US,DEN,ORD,,0,CR7,1426.135514067899
FL0211,FL,DEN,ORF,Y,0,73W,2493.0691560510995
F90083,F9,DEN,PDX,,0,319 320,1592.207236455372
UA0415,UA,DEN,PDX,,0,752 319 738 739 320,1592.207236455372
WN0319,WN,DEN,PDX,,0,73W,1592.207236455372
AA0503,AA,DEN,PHL,,0,320 321,2500.4885216606663
UA0416,UA,DEN,PHL,,0,320 738 739 319,2500.4885216606663
US0441,US,DEN,PHL,,0,320 321,2500.4885216606663
WN0320,WN,DEN,PHL,,0,73W,2500.4885216606663
AA0504,AA,DEN,PHX,,0,320 321,967.9067904649789
F90085,F9,DEN,PHX,,0,320 319,967.9067904649789
FL0212,FL,DEN,PHX,Y,0,73W,967.9067904649789
NK0037,NK,DEN,PHX,,0,320 319,967.9067904649789
UA0417,UA,DEN,PHX,,0,739 738 320,967.9067904649789
US0442,US,DEN,PHX,,0,320 321,967.9067904649789
WN0321,WN,DEN,PHX,,0,73W 73C 73H 733,967.9067904649789
UA0420,UA,DEN,PIT,,0,320 738 73G,2071.053626874784
WN0322,WN,DEN,PIT,,0,73W 73H,2071.053626874784
F90087,F9,DEN,PSP,,0,319,1246.684115633724
UA0422,UA,DEN,PSP,Y,0,CRJ CR7,1246.684115633724
WN0323,WN,DEN,RDU,,0,73W,2306.5053148404118
UA0428,UA,DEN,RNO,,0,320,1290.8307828007198
WN0324,WN,DEN,RNO,,0,73W,1290.8307828007198
F90089,F9,DEN,RSW,,0,319 320,2584.28769767054
UA0429,UA,DEN,RSW,,0,738,2584.28769767054
F90090,F9,DEN,SAN,,0,320 319,1371.1696120302634
FL0213,FL,DEN,SAN,Y,0,73C,1371.1696120302634
UA0431,UA,DEN,SAN,,0,320 738 752 739 319,1371.1696120302634
WN0325,WN,DEN,SAN,,0,73C 73H 73W,1371.1696120302634
FL0214,FL,DEN,SAT,Y,0,73W 73C,1279.8074294675482
UA0432,UA,DEN,SAT,,0,319,1279.8074294675482
WN0326,WN,DEN,SAT,,0,73C 73W 733,1279.8074294675482
UA0434,UA,DEN,SDF,Y,0,ERJ,1643.8517303849333
WN0327,WN,DEN,SDF,,0,73W,1643.8517303849333
AA0505,AA,DEN,SEA,Y,0,737,1645.161198559227
AS0103,AS,DEN,SEA,,0,739 73G 73H,1645.161198559227
F90092,F9,DEN,SEA,,0,319 320,1645.161198559227
UA0435,UA,DEN,SEA,,0,320 738 739,1645.161198559227
WN0328,WN,DEN,SEA,,0,73W 73H,1645.161198559227
F90093,F9,DEN,SFO,,0,320 319,1552.657429574184
UA0436,UA,DEN,SFO,,0,752 738 320 739 73G 319 753,1552.657429574184
WN0329,WN,DEN,SFO,,0,73W,1552.657429574184
UA0440,UA,DEN,SJC,,0,319 752 738 73G,1522.261421478582
WN0330,WN,DEN,SJC,,0,73W,1522.261421478582
DL0540,DL,DEN,SLC,,0,320,627.723881158865
F90096,F9,DEN,SLC,,0,319 320,627.723881158865
FL0216,FL,DEN,SLC,Y,0,73W 733,627.723881158865
UA0442,UA,DEN,SLC,Y,0,CR7 ERJ DH4 CRJ E70,627.723881158865
WN0331,WN,DEN,SLC,,0,73W 733 73C 73H,627.723881158865
FL0217,FL,DEN,SMF,Y,0,73W,1459.6906139988178
UA0443,UA,DEN,SMF,,0,320 739,1459.6906139988178
WN0332,WN,DEN,SMF,,0,733 73W 73H 73C 738,1459.6906139988178
F90097,F9,DEN,SNA,,0,319,1359.680859239526
FL0218,FL,DEN,SNA,Y,0,73W,1359.680859239526
UA0444,UA,DEN,SNA,,0,73G 320 738 752,1359.680859239526
WN0333,WN,DEN,SNA,,0,73W,1359.680859239526
F90098,F9,DEN,STL,,0,320 319,1235.5731046321494
UA0445,UA,DEN,STL,Y,0,CR7 E70 ERJ CRJ,1235.5731046321494
WN0334,WN,DEN,STL,,0,73W 733,1235.5731046321494
F90099,F9,DEN,TPA,,0,320 319,2422.4949305527393
FL0219,FL,DEN,TPA,Y,0,73W,2422.4949305527393
UA0446,UA,DEN,TPA,,0,739 73G 738,2422.4949305527393
WN0335,WN,DEN,TPA,,0,73W 73H,2422.4949305527393
UA0447,UA,DEN,TUL,Y,0,CRJ ERJ CR7,870.2327456293121
WN0336,WN,DEN,TUL,,0,735 73W,870.2327456293121
FL0220,FL,DEN,TUS,Y,0,73W 73C,1028.5806160065322
UA0448,UA,DEN,TUS,Y,0,CR7 CRJ ERJ,1028.5806160065322
WN0337,WN,DEN,TUS,,0,73W 73C,1028.5806160065322
F90100,F9,DEN,TYS,,0,319,1866.3940159166789
UA0449,UA,DEN,TYS,Y,0,ERJ,1866.3940159166789
AA0507,AA,DFW,ABQ,,0,M80 M83,913.8005959287797
US0444,US,DFW,ABQ,,0,M80 M83,913.8005959287797
AA0512,AA,DFW,ATL,,0,M83 M80 319,1174.5318236036762
AF0497,AF,DFW,ATL,Y,0,M88 319,1174.5318236036762
AZ0340,AZ,DFW,ATL,Y,0,M88,1174.5318236036762
BA0095,BA,DFW,ATL,Y,0,M80 M83,1174.5318236036762
DL0542,DL,DFW,ATL,,0,M88 319,1174.5318236036762
KL0427,KL,DFW,ATL,Y,0,M88 319,1174.5318236036762
NK0038,NK,DFW,ATL,,0,320,1174.5318236036762
QF0122,QF,DFW,ATL,Y,0,M83 M80 319,1174.5318236036762
US0449,US,DFW,ATL,Y,0,M83 M80 319,1174.5318236036762
VS0074,VS,DFW,ATL,Y,0,M88 319,1174.5318236036762
AA0513,AA,DFW,AUS,,0,M80 M83 738,305.91188020343327
FL0221,FL,DFW,AUS,Y,0,M83,305.91188020343327
US0450,US,DFW,AUS,,0,M80 M83 738,305.91188020343327
AA0514,AA,DFW,BDL,,0,738,2362.7924438882806
US0451,US,DFW,BDL,,0,738,2362.7924438882806
AA0515,AA,DFW,BHM,,0,M80 M83,959.3079814916091
US0452,US,DFW,BHM,,0,M80 M83,959.3079814916091
AA0518,AA,DFW,BNA,,0,738 M80 M83,1014.1482834148936
US0455,US,DFW,BNA,,0,738 M80 M83,1014.1482834148936
AA0521,AA,DFW,BOS,,0,738 757,2508.983854326014
B60090,B6,DFW,BOS,,0,E90,2508.983854326014
NK0039,NK,DFW,BOS,,0,319,2508.983854326014
US0457,US,DFW,BOS,,0,738 757,2508.983854326014
AA0525,AA,DFW,BWI,,0,M83 M80,1954.7685504854694
NK0040,NK,DFW,BWI,,0,320,1954.7685504854694
US0461,US,DFW,BWI,,0,M83 M80,1954.7685504854694
AA0531,AA,DFW,CHS,Y,0,ER4 ERD,1585.4666397807107
US0466,US,DFW,CHS,Y,0,ER4 ERD,1585.4666397807107
AA0533,AA,DFW,CLE,,0,319,1641.7331052812567
UA0460,UA,DFW,CLE,Y,0,ERJ,1641.7331052812567
US0468,US,DFW,CLE,,0,319,1641.7331052812567
AA0535,AA,DFW,CLT,,0,321 319 M80 M83 320 737 757,1503.2069279565508
US0470,US,DFW,CLT,,0,321 319 M80 M83 320 734 752,1503.2069279565508
AA0536,AA,DFW,CMH,,0,M83 M80,1488.6915654843265
US0471,US,DFW,CMH,,0,M83 M80,1488.6915654843265
AA0538,AA,DFW,COS,,0,M80 M83,952.5663586060399
US0473,US,DFW,COS,,0,M80 M83,952.5663586060399
AA0544,AA,DFW,CVG,Y,0,ERD ER4,1304.761935481095
DL0543,DL,DFW,CVG,Y,0,CR9,1304.761935481095
US0479,US,DFW,CVG,,0,ER4,1304.761935481095
AA0547,AA,DFW,DCA,,0,738 M80,1914.9418477820716
US0482,US,DFW,DCA,,0,738 M80,1914.9418477820716
AA0548,AA,DFW,DEN,,0,738 M80 M83,1032.0107749229687
F90101,F9,DFW,DEN,,0,319 320,1032.0107749229687
NK0042,NK,DFW,DEN,,0,320 319,1032.0107749229687
UA0461,UA,DFW,DEN,,0,319 738 320 739,1032.0107749229687
US0483,US,DFW,DEN,,0,738 M80 M83,1032.0107749229687
AA0550,AA,DFW,DSM,,0,M83 M80,1005.7716359958637
US0485,US,DFW,DSM,,0,ER4 M83 M80,1005.7716359958637
AA0551,AA,DFW,DTW,,0,738 M83 M80,1586.4835416110616
DL0544,DL,DFW,DTW,,0,319 E75 M88 320,1586.4835416110616
NK0043,NK,DFW,DTW,,0,319 320,1586.4835416110616
US0486,US,DFW,DTW,,0,738 M83 M80,1586.4835416110616
AA0552,AA,DFW,ELP,,0,M80 319,885.0961725184476
US0487,US,DFW,ELP,,0,M80 319,885.0961725184476
AA0554,AA,DFW,EWR,,0,M83 M80,2204.546461508576
UA0462,UA,DFW,EWR,,0,73G 319 738,2204.546461508576
US0489,US,DFW,EWR,,0,M83 M80,2204.546461508576
AA0557,AA,DFW,FAT,,0,M80,2109.093654072872
US0491,US,DFW,FAT,,0,M80,2109.093654072872
AA0558,AA,DFW,FLL,,0,738,1798.9239552855793
NK0044,NK,DFW,FLL,,0,320 319,1798.9239552855793
US0492,US,DFW,FLL,,0,738,1798.9239552855793
AA0571,AA,DFW,GRR,Y,0,ER4 ERD,1498.3461458500815
US0505,US,DFW,GRR,Y,0,ER4 ERD,1498.3461458500815
AA0573,AA,DFW,GSO,Y,0,ER4,1604.7643303258596
US0507,US,DFW,GSO,,0,ER4,1604.7643303258596
AA0576,AA,DFW,HNL,,0,763,6081.163466199165
US0510,US,DFW,HNL,,0,763,6081.163466199165
AA0577,AA,DFW,HOU,,0,M83 M80,398.3930060725104
US0511,US,DFW,HOU,,0,M83 M80,398.3930060725104
AA0579,AA,DFW,IAD,,0,738 M80,1882.477924988515
UA0464,UA,DFW,IAD,,0,320 73G 738,1882.477924988515
US0513,US,DFW,IAD,,0,738 M80,1882.477924988515
AA0580,AA,DFW,IAH,,0,M83 M80,361.62060029034046
UA0465,UA,DFW,IAH,,0,319 738 73G,361.62060029034046
US0514,US,DFW,IAH,,0,M83 M80,361.62060029034046
AA0583,AA,DFW,IND,,0,M80 M83,1223.9890393722342
US0517,US,DFW,IND,,0,M80 M83,1223.9890393722342
AA0585,AA,DFW,JAX,,0,M80 M83,1475.2947376674563
US0519,US,DFW,JAX,,0,M80 M83,1475.2947376674563
AA0586,AA,DFW,JFK,,0,738,2234.851852473003
DL0546,DL,DFW,JFK,Y,0,CR9,2234.851852473003
US0520,US,DFW,JFK,,0,738,2234.851852473003
AA0588,AA,DFW,LAS,,0,738 M80 M83 757,1694.826372839397
NK0045,NK,DFW,LAS,,0,319 320,1694.826372839397
US0522,US,DFW,LAS,,0,738 M80 M83 757,1694.826372839397
AA0590,AA,DFW,LAX,,0,738 763 757 M83,1983.174466158369
AS0104,AS,DFW,LAX,Y,0,738 763 757 M83,1983.174466158369
NK0046,NK,DFW,LAX,,0,319,1983.174466158369
UA0466,UA,DFW,LAX,Y,0,CR7,1983.174466158369
US0524,US,DFW,LAX,Y,0,738 763 757 M83,1983.174466158369
VX0007,VX,DFW,LAX,,0,319 320,1983.174466158369
AA0595,AA,DFW,LGA,,0,738,2231.359600735406
DL0547,DL,DFW,LGA,,0,E75,2231.359600735406
NK0047,NK,DFW,LGA,,0,319,2231.359600735406
US0529,US,DFW,LGA,,0,738,2231.359600735406
AA0604,AA,DFW,MCI,,0,M80 M83,742.0911985101251
US0538,US,DFW,MCI,,0,M80 M83,742.0911985101251
AA0605,AA,DFW,MCO,,0,738 M80 M83 757,1582.4157318228752
NK0048,NK,DFW,MCO,,0,319 320,1582.4157318228752
US0539,US,DFW,MCO,,0,738 M80 M83 757,1582.4157318228752
AA0606,AA,DFW,MEM,,0,319,693.3830157085353
DL0548,DL,DFW,MEM,Y,0,CRJ,693.3830157085353
US0540,US,DFW,MEM,,0,319,693.3830157085353
AA0611,AA,DFW,MIA,,0,738 763 757,1802.086839293809
US0545,US,DFW,MIA,,0,738 763 757,1802.086839293809
AA0612,AA,DFW,MKE,,0,M80 M83,1373.5748430189399
US0546,US,DFW,MKE,,0,M80 ER4 M83,1373.5748430189399
AA0618,AA,DFW,MSP,,0,M80 M83 738,1372.3732093167189
DL0550,DL,DFW,MSP,,0,319,1372.3732093167189
NK0049,NK,DFW,MSP,,0,319,1372.3732093167189
SY0007,SY,DFW,MSP,,0,738,1372.3732093167189
US0552,US,DFW,MSP,,0,M80 M83 738,1372.3732093167189
AA0619,AA,DFW,MSY,,0,M83 M80,718.8749737395611
BA0102,BA,DFW,MSY,Y,0,M83 M80,718.8749737395611
JL0050,JL,DFW,MSY,Y,0,M80 M83,718.8749737395611
NK0050,NK,DFW,MSY,,0,319,718.8749737395611
QF0124,QF,DFW,MSY,Y,0,M83 M80,718.8749737395611
US0553,US,DFW,MSY,Y,0,M83 M80,718.8749737395611
NK0051,NK,DFW,MYR,,0,319,1683.3954802367512
NK0052,NK,DFW,OAK,,0,319,2339.529990199958
AA0624,AA,DFW,OGG,,0,763,5962.584815720815
US0558,US,DFW,OGG,,0,763,5962.584815720815
AA0625,AA,DFW,OKC,,0,M80 M83,282.35313149832035
US0559,US,DFW,OKC,,0,M80 M83,282.35313149832035
AA0626,AA,DFW,OMA,,0,M83 M80,940.2113048334136
US0560,US,DFW,OMA,,0,M83 M80,940.2113048334136
AA0627,AA,DFW,ONT,,0,M83 M80,1908.3421109763178
US0561,US,DFW,ONT,,0,M83 M80,1908.3421109763178
AA0628,AA,DFW,ORD,,0,M80 M83,1290.6453049606575
NK0053,NK,DFW,ORD,,0,320,1290.6453049606575
