flight_number,airline_code,source_airport_code,destination_airport_code,codeshare,stops,equipment,distance_km
UA0005,UA,ABQ,DEN,Y,0,CR7 DH4 CRJ E70,562.4869406389843
UA0006,UA,ABQ,IAH,,0,320 738,1195.6727490526955
UA0007,UA,ABQ,LAX,Y,0,CRJ,1087.578466128454
UA0008,UA,ABQ,ORD,Y,0,CR7 E70,1795.9233072145933
UA0009,UA,ABQ,SFO,Y,0,CRJ,1439.3133270396975
UA0023,UA,ALB,CLE,Y,0,DH3,680.3442270454065
UA0024,UA,ALB,EWR,Y,0,DH4 ERJ DH2,230.97613636412436
UA0025,UA,ALB,IAD,Y,0,DH4 DH2 CR7 CRJ ERJ,522.7286321956456
UA0026,UA,ALB,ORD,,0,319 73G 738 739,1160.512875020777
UA0035,UA,ANC,DEN,,0,738,3863.129816959807
UA0036,UA,ANC,ORD,,0,738,4568.179156888665
UA0037,UA,ANC,SEA,,0,739 738,2325.752433399854
UA0045,UA,ATL,CLE,Y,0,ERJ,893.8160701204932
UA0046,UA,ATL,DEN,Y,0,CR7,1926.6364333901013
UA0047,UA,ATL,EWR,Y,0,ERJ,1198.9828342501
UA0049,UA,ATL,IAD,Y,0,ERJ CRJ E70,859.0311580773126
UA0050,UA,ATL,IAH,Y,0,ERJ CR7 CRJ E70,1107.5625525131195
UA0051,UA,ATL,LGA,,0,738,1224.8675522038163
UA0052,UA,ATL,ORD,Y,0,CR7 ERJ E70,976.3278291656198
UA0053,UA,ATL,SFO,,0,738,3434.6956769682733
UA0060,UA,AUS,CLE,Y,0,CR7,1888.6929648389525
UA0062,UA,AUS,DEN,,0,320 738 739,1248.7717662505524
UA0063,UA,AUS,EWR,,0,738 73G,2415.825906874884
UA0064,UA,AUS,IAD,Y,0,CR7 E70,2083.544804452949
UA0065,UA,AUS,IAH,,0,320 319 73G 738 739,224.51485931247524
UA0066,UA,AUS,LAX,Y,0,CR7,1994.9693050806532
UA0067,UA,AUS,ORD,,0,739 320 752,1573.8842146593047
UA0068,UA,AUS,SFO,,0,738 319 320 739,2416.5450836253376
UA0076,UA,BDL,IAD,,0,738 319 320,522.9527475229282
UA0077,UA,BDL,ORD,,0,738 73G 319,1256.5899052413283
UA0088,UA,BHM,DEN,Y,0,ERJ,1740.255090487731
UA0089,UA,BHM,IAH,Y,0,ERJ CRJ,903.8843152000214
UA0090,UA,BHM,ORD,Y,0,ERJ CRJ,941.240076242445
UA0103,UA,BNA,CLE,Y,0,ERJ,721.4329992636121
UA0104,UA,BNA,DEN,Y,0,ERJ,1627.6219138906
UA0105,UA,BNA,EWR,Y,0,ERJ,1200.740605389905
UA0106,UA,BNA,IAD,Y,0,ERJ CRJ,871.0403534980763
UA0107,UA,BNA,IAH,Y,0,ERJ,1056.5248532561302
UA0108,UA,BNA,ORD,Y,0,ERJ CRJ,659.4850977173753
UA0114,UA,BOI,DEN,,0,320 319 738 739,1042.2257326166248
UA0115,UA,BOI,LAX,Y,0,CR7,1086.4389890319922
UA0116,UA,BOI,ORD,Y,0,CR7,2306.969040121241
UA0117,UA,BOI,SFO,Y,0,CRJ CR7,840.158818309456
UA0121,UA,BOS,CLE,,0,738,903.0703307496769
UA0122,UA,BOS,DEN,,0,739 320 738,2815.6554962526347
UA0124,UA,BOS,EWR,,0,73G 738 319 320 739 753 752,322.306684550895
UA0126,UA,BOS,IAD,,0,320 319 739 738 752 73G,663.2230421411614
UA0127,UA,BOS,IAH,,0,739 738 320 73G 319,2567.336393732915
UA0128,UA,BOS,LAX,,0,752,4192.822347674352
UA0130,UA,BOS,ORD,,0,739 752 738 73G 319 320 753,1390.8751257562583
UA0132,UA,BOS,SFO,,0,752 753 739 738 73G,4341.022084519025
UA0164,UA,BUF,CLE,,0,DH3,308.0220153706699
UA0165,UA,BUF,EWR,Y,0,DH3 DH4 ERJ DH2,453.2934494699704
UA0166,UA,BUF,IAD,Y,0,DH4 CR7 DH2 ERJ CRJ,457.0685041555564
UA0167,UA,BUF,ORD,,0,739 738 320,759.6396279814746
UA0168,UA,BUR,DEN,Y,0,CRJ,1365.8123030522593
UA0169,UA,BUR,SFO,Y,0,CR7 CRJ,524.505466011444
UA0170,UA,BWI,CLE,Y,0,ERJ DH3,504.80270603334793
UA0171,UA,BWI,DEN,,0,739 320 738,2393.637021710443
UA0172,UA,BWI,EWR,Y,0,DH3 ERJ DH2,271.45228977134536
UA0173,UA,BWI,IAH,,0,320 73G 739 319 738,1985.7894383962312
UA0174,UA,BWI,LAX,,0,319 738,3739.9133237212877
UA0175,UA,BWI,ORD,,0,73G 738 320 739 319,997.9705182564419
UA0176,UA,BWI,SFO,,0,738 739 319,3944.311114550975
UA0195,UA,CHS,CLE,Y,0,ERJ,960.332934700755
UA0196,UA,CHS,EWR,Y,0,ERJ,1011.2951738239889
UA0197,UA,CHS,IAD,Y,0,CRJ,711.5183457493314
UA0198,UA,CHS,IAH,Y,0,ERJ CRJ,1486.0044862671336
UA0199,UA,CHS,ORD,Y,0,ERJ CRJ CR7,1224.4482039025177
UA0207,UA,CLE,ALB,Y,0,DH3,680.3442270454065
UA0208,UA,CLE,ATL,Y,0,ERJ,893.8160701204932
UA0209,UA,CLE,AUS,Y,0,CR7,1888.6929648389525
UA0211,UA,CLE,BNA,Y,0,ERJ,721.4329992636121
UA0212,UA,CLE,BOS,,0,73G 319,903.0703307496769
UA0213,UA,CLE,BUF,Y,0,DH3 DH2,308.0220153706699
UA0214,UA,CLE,BWI,,0,DH3,504.80270603334793
UA0215,UA,CLE,CHS,Y,0,ERJ,960.332934700755
UA0216,UA,CLE,CLT,Y,0,ERJ,693.6656431832183
UA0217,UA,CLE,CMH,Y,0,DH2 ERJ E70,180.0715283205504
UA0220,UA,CLE,DCA,Y,0,ERJ E70,498.2398201307604
UA0221,UA,CLE,DEN,,0,73G 319 320 739,1928.0299964238152
UA0222,UA,CLE,DFW,Y,0,ERJ CRJ,1641.7331052812567
UA0225,UA,CLE,EWR,,0,738 320 73G 319,648.7166783904711
UA0227,UA,CLE,FLL,,0,320 73G 738,1712.7325504210298
UA0229,UA,CLE,GRR,Y,0,ERJ CRJ,344.0218352892657
UA0231,UA,CLE,IAD,,0,DH4,463.16542537991467
UA0232,UA,CLE,IAH,,0,319 73G 320 738,1756.1167857890352
UA0233,UA,CLE,IND,Y,0,DH3 ERJ E70,419.9922344719642
UA0235,UA,CLE,LAS,,0,739 320 738,2929.263359397114
UA0236,UA,CLE,LAX,,0,738 739 320 319,3296.4265676204664
UA0237,UA,CLE,LGA,Y,0,ERJ E70,671.9551704600053
UA0238,UA,CLE,MCI,Y,0,DH4 ERJ,1113.8541611607252
UA0239,UA,CLE,MCO,,0,738 320 73G 739,1444.39900047489
UA0240,UA,CLE,MKE,Y,0,ERJ CR7,526.553847976254
UA0241,UA,CLE,MSP,Y,0,ERJ,998.836552600132
UA0242,UA,CLE,MSY,Y,0,ERJ,1477.8840162972544
UA0243,UA,CLE,ORD,,0,73G 319 738 320,506.56528238532997
UA0244,UA,CLE,PBI,Y,0,ERJ,1645.5858047957179
UA0245,UA,CLE,PHX,,0,738 320,2790.2058090224846
UA0247,UA,CLE,RIC,Y,0,ERJ ER4,582.8691115385222
UA0248,UA,CLE,ROC,Y,0,DH2 DH3,392.6162353068946
UA0249,UA,CLE,RSW,,0,319 738 320,1654.2725553451667
UA0250,UA,CLE,SDF,Y,0,ERJ,489.8700262359588
UA0251,UA,CLE,SFO,,0,739 738 319,3469.901361925572
UA0252,UA,CLE,STL,Y,0,ER4 ERJ,782.6015220862645
UA0253,UA,CLE,SYR,Y,0,DH3 DH2 ERJ,508.89195074349055
UA0254,UA,CLE,TPA,,0,73G 320,1495.3286387962467
UA0259,UA,CLT,CLE,Y,0,ERJ,693.6656431832183
UA0260,UA,CLT,EWR,Y,0,ERJ E70,849.9360484638968
UA0261,UA,CLT,IAD,Y,0,ERJ CR7,517.3710631196469
UA0262,UA,CLT,IAH,Y,0,ERJ E70,1466.896681986113
UA0263,UA,CLT,ORD,,0,320 319,964.5786715815266
UA0265,UA,CMH,CLE,Y,0,DH2 ERJ,180.0715283205504
UA0266,UA,CMH,DEN,Y,0,E70 CR7,1852.7332896271585
UA0267,UA,CMH,EWR,Y,0,DH4 ERJ E70,742.8100910514808
UA0268,UA,CMH,IAD,Y,0,E70 DH4 ERJ CR7 CRJ,481.0058380051139
UA0269,UA,CMH,IAH,Y,0,E70 ERJ CR7,1586.249748307463
UA0270,UA,CMH,ORD,,0,738 319 739,474.79723356471544
UA0276,UA,COS,DEN,Y,0,CR7 CRJ DH4 ERJ,117.24792809532018
UA0277,UA,COS,IAD,Y,0,CR7,2349.718219919624
UA0278,UA,COS,IAH,Y,0,CRJ ERJ,1302.1600284190454
UA0279,UA,COS,LAX,Y,0,CRJ CR7,1339.2200757881894
UA0280,UA,COS,ORD,Y,0,CR7 ERJ CRJ,1462.9053166457056
UA0281,UA,COS,SFO,Y,0,CRJ,1547.3213659410742
UA0297,UA,CVG,DEN,Y,0,CR7 ERJ,1716.435263470772
UA0298,UA,CVG,EWR,Y,0,ERJ,913.6575910507537
UA0299,UA,CVG,IAD,Y,0,CRJ CR7 ER4 ERJ,623.1966593244206
UA0300,UA,CVG,IAH,Y,0,ERJ CR7,1402.3183797609183
UA0301,UA,CVG,ORD,Y,0,CR7 ER4 ERJ CRJ,425.3843373990957
UA0306,UA,DAL,IAH,Y,0,ERJ,348.6881125287226
UA0313,UA,DCA,CLE,Y,0,ERJ E70,498.2398201307604
UA0314,UA,DCA,DEN,,0,738 752 320,2369.2782032475393
UA0315,UA,DCA,EWR,Y,0,DH4 ERJ E70,319.0028644772538
UA0316,UA,DCA,IAH,,0,738 319 73G 320 752,1941.6309443417174
UA0317,UA,DCA,ORD,,0,738 320 73G 319,982.6189947681237
UA0318,UA,DCA,SFO,,0,738 73G,3920.908487611164
UA0322,UA,DEN,ABQ,Y,0,DH4 E70 CRJ ERJ,562.4869406389843
UA0326,UA,DEN,ANC,,0,738,3863.129816959807
UA0328,UA,DEN,ATL,Y,0,CR7,1926.6364333901013
UA0329,UA,DEN,AUS,,0,738 739 752,1248.7717662505524
UA0331,UA,DEN,BHM,Y,0,ERJ,1740.255090487731
UA0334,UA,DEN,BNA,Y,0,ERJ,1627.6219138906
UA0335,UA,DEN,BOI,,0,319 320 738 739,1042.2257326166248
UA0336,UA,DEN,BOS,,0,739 752 738 320,2815.6554962526347
UA0337,UA,DEN,BUR,Y,0,CR7 CRJ,1365.8123030522593
UA0338,UA,DEN,BWI,,0,320 739 738,2393.637021710443
UA0341,UA,DEN,CLE,,0,320 738 319,1928.0299964238152
UA0342,UA,DEN,CMH,Y,0,ERJ CR7 E70,1852.7332896271585
UA0344,UA,DEN,COS,Y,0,ERJ DH4 CRJ CR7,117.24792809532018
UA0347,UA,DEN,CVG,Y,0,ERJ CR7,1716.435263470772
UA0350,UA,DEN,DCA,,0,738 752 320,2369.2782032475393
UA0351,UA,DEN,DFW,,0,319 739 73G,1032.0107749229687
UA0354,UA,DEN,DSM,,0,738 73G 319,946.5550797606844
UA0355,UA,DEN,DTW,Y,0,CR7 E70,1802.3826633109747
UA0357,UA,DEN,ELP,Y,0,ERJ CRJ,908.1285328746897
UA0359,UA,DEN,EWR,,0,738 752 319 739 320,2576.4055227547256
UA0361,UA,DEN,FAT,Y,0,CRJ,1354.7009967857202
UA0363,UA,DEN,FLL,,0,752 738 320,2739.010663278083
UA0368,UA,DEN,GEG,,0,738 739,1343.0004457223806
UA0370,UA,DEN,GRR,Y,0,CR7 E70,1629.2002261262824
UA0375,UA,DEN,HNL,,0,752,5408.074590760332
UA0377,UA,DEN,IAD,,0,320 752 319 739 738,2331.781558247681
UA0378,UA,DEN,IAH,,0,739 738 752 788 320 753 319 73G,1387.3971547534793
UA0381,UA,DEN,IND,Y,0,ERJ E70 CR7,1567.702068460506
UA0384,UA,DEN,KOA,,0,752,5351.372787275499
UA0386,UA,DEN,LAS,,0,738 320 739 752,1009.0505170516835
UA0387,UA,DEN,LAX,,0,739 320 319 738 753 752,1385.0014643872016
UA0389,UA,DEN,LGA,,0,752 738 320,2599.915507747324
UA0390,UA,DEN,LIH,,0,752,5486.580549459003
UA0394,UA,DEN,MCI,,0,DH4,855.3802615006564
UA0395,UA,DEN,MCO,,0,320 738 739 752,2486.333949647044
UA0396,UA,DEN,MEM,Y,0,CRJ ERJ,1401.383231639458
UA0399,UA,DEN,MIA,,0,319,2748.5279015816536
UA0400,UA,DEN,MKE,Y,0,CRJ,1438.0939305330828
UA0406,UA,DEN,MSP,,0,320,1092.4219377751367
UA0407,UA,DEN,MSY,,0,738  739,1707.5691868523097
UA0410,UA,DEN,OGG,,0,752,5308.514529294367
UA0411,UA,DEN,OKC,Y,0,DH4 ERJ CRJ,796.38417066531
UA0412,UA,DEN,OMA,,0,738 73G,758.2536121621868
UA0413,UA,DEN,ONT,Y,0,CRJ,1315.5891042793965
UA0414,UA,DEN,ORD,,0,739 752 738 319 320 73G,1426.135514067899
UA0415,UA,DEN,PDX,,0,752 319 738 739 320,1592.207236455372
UA0416,UA,DEN,PHL,,0,320 738 739 319,2500.4885216606663
UA0417,UA,DEN,PHX,,0,739 738 320,967.9067904649789
UA0420,UA,DEN,PIT,,0,320 738 73G,2071.053626874784
UA0422,UA,DEN,PSP,Y,0,CRJ CR7,1246.684115633724
UA0428,UA,DEN,RNO,,0,320,1290.8307828007198
UA0429,UA,DEN,RSW,,0,738,2584.28769767054
UA0431,UA,DEN,SAN,,0,320 738 752 739 319,1371.1696120302634
UA0432,UA,DEN,SAT,,0,319,1279.8074294675482
UA0434,UA,DEN,SDF,Y,0,ERJ,1643.8517303849333
UA0435,UA,DEN,SEA,,0,320 738 739,1645.161198559227
UA0436,UA,DEN,SFO,,0,752 738 320 739 73G 319 753,1552.657429574184
UA0440,UA,DEN,SJC,,0,319 752 738 73G,1522.261421478582
UA0442,UA,DEN,SLC,Y,0,CR7 ERJ DH4 CRJ E70,627.723881158865
UA0443,UA,DEN,SMF,,0,320 739,1459.6906139988178
UA0444,UA,DEN,SNA,,0,73G 320 738 752,1359.680859239526
UA0445,UA,DEN,STL,Y,0,CR7 E70 ERJ CRJ,1235.5731046321494
UA0446,UA,DEN,TPA,,0,739 73G 738,2422.4949305527393
UA0447,UA,DEN,TUL,Y,0,CRJ ERJ CR7,870.2327456293121
UA0448,UA,DEN,TUS,Y,0,CR7 CRJ ERJ,1028.5806160065322
UA0449,UA,DEN,TYS,Y,0,ERJ,1866.3940159166789
UA0460,UA,DFW,CLE,Y,0,ERJ,1641.7331052812567
UA0461,UA,DFW,DEN,,0,319 738 320 739,1032.0107749229687
UA0462,UA,DFW,EWR,,0,73G 319 738,2204.546461508576
UA0464,UA,DFW,IAD,,0,320 73G 738,1882.477924988515
UA0465,UA,DFW,IAH,,0,319 738 73G,361.62060029034046
UA0466,UA,DFW,LAX,Y,0,CR7,1983.174466158369
UA0467,UA,DFW,ORD,,0,319,1290.6453049606575
UA0469,UA,DFW,SFO,,0,319 739,2351.9335423603
UA0488,UA,DSM,DEN,,0,319 738 73G,946.5550797606844
UA0489,UA,DSM,EWR,Y,0,ERJ,1631.7371196850643
UA0490,UA,DSM,IAH,Y,0,ERJ,1293.1475024988056
UA0491,UA,DSM,ORD,,0,319 738 73G,479.58121907027686
UA0492,UA,DTW,DEN,Y,0,CR7 E70,1802.3826633109747
UA0493,UA,DTW,EWR,Y,0,ERJ E70,783.4729723959061
UA0495,UA,DTW,IAD,Y,0,CRJ CR7 ERJ ER4 E70,616.4022710617372
UA0496,UA,DTW,IAH,,0,320 319 73G,1730.964569761676
UA0497,UA,DTW,ORD,,0,320,376.3634716926054
UA0518,UA,ELP,DEN,Y,0,ERJ CRJ,908.1285328746897
UA0519,UA,ELP,IAH,Y,0,ERJ CRJ,1071.708569841481
UA0525,UA,EWR,ALB,Y,0,ERJ DH4 DH2,230.97613636412436
UA0529,UA,EWR,ATL,Y,0,ERJ,1198.9828342501
UA0531,UA,EWR,AUS,,0,738 319 739,2415.825906874884
UA0536,UA,EWR,BNA,Y,0,ERJ,1200.740605389905
UA0540,UA,EWR,BOS,,0,738 73G 320 319 739,322.306684550895
UA0544,UA,EWR,BUF,Y,0,DH4 ERJ DH3 DH2,453.2934494699704
UA0545,UA,EWR,BWI,Y,0,ERJ DH3 DH2,271.45228977134536
UA0548,UA,EWR,CHS,Y,0,ERJ,1011.2951738239889
UA0549,UA,EWR,CLE,,0,738 319 73G 320 739,648.7166783904711
UA0550,UA,EWR,CLT,Y,0,ERJ E70,849.9360484638968
UA0551,UA,EWR,CMH,Y,0,ERJ DH4 E70,742.8100910514808
UA0553,UA,EWR,CVG,Y,0,ERJ,913.6575910507537
UA0555,UA,EWR,DCA,,0,DH4,319.0028644772538
UA0557,UA,EWR,DEN,,0,320 752 739 738 319,2576.4055227547256
UA0558,UA,EWR,DFW,,0,319 73G 738,2204.546461508576
UA0559,UA,EWR,DSM,Y,0,ERJ,1631.7371196850643
UA0560,UA,EWR,DTW,Y,0,ERJ E70,783.4729723959061
UA0565,UA,EWR,FLL,,0,738 320 73G 319 739,1716.455357304616
UA0569,UA,EWR,GRR,Y,0,ERJ,971.4207981239665
UA0571,UA,EWR,GSO,Y,0,ERJ,715.9588506981441
UA0577,UA,EWR,HNL,,0,764,7973.584404508248
UA0578,UA,EWR,IAD,,0,DH4,341.0971399667631
UA0579,UA,EWR,IAH,,0,739 738 320 752 73G 753 319,2250.2572880587095
UA0580,UA,EWR,IND,Y,0,ERJ E70,1034.4531190952996
UA0582,UA,EWR,JAX,Y,0,ERJ,1320.7278676462458
UA0583,UA,EWR,LAS,,0,739 753 320 738 752,3575.7319285020853
UA0584,UA,EWR,LAX,,0,739 738 319 752 753,3940.876450441969
UA0592,UA,EWR,MCI,Y,0,ERJ E70,1752.7744334039974
UA0593,UA,EWR,MCO,,0,738 320 752 739 73G,1510.5042674675158
UA0594,UA,EWR,MEM,Y,0,ERJ,1519.9107544292335
UA0597,UA,EWR,MIA,,0,739 738 320 73G,1749.89490881745
UA0598,UA,EWR,MKE,Y,0,ERJ,1163.4182832385661
UA0600,UA,EWR,MSP,Y,0,E70 ERJ,1618.6754616631654
UA0601,UA,EWR,MSY,,0,319 320 738,1877.5707728518394
UA0604,UA,EWR,MYR,Y,0,DH4,885.7402847819235
UA0607,UA,EWR,OKC,Y,0,ERJ E70,2127.2180769257357
UA0608,UA,EWR,OMA,Y,0,ERJ,1819.6574759376886
UA0609,UA,EWR,ORD,,0,73G 320 738 752 319 739 763,1154.3708882830472
UA0610,UA,EWR,ORF,Y,0,DH3 DH4 DH2,457.07270276662365
UA0612,UA,EWR,PBI,,0,738 319 739 320 752,1649.9994647123565
UA0613,UA,EWR,PDX,,0,739 320,3906.5348770874343
UA0615,UA,EWR,PHX,,0,739 320 319,3424.6430120670902
UA0616,UA,EWR,PIT,Y,0,ERJ DH4 E70,512.271410554964
UA0622,UA,EWR,PVD,Y,0,DH3 DH2 ERJ,256.86450973222713
UA0625,UA,EWR,PWM,,0,DH4,457.4605745005119
UA0626,UA,EWR,RDU,Y,0,ERJ DH4 E70,669.492589691402
UA0627,UA,EWR,RIC,Y,0,ERJ,446.2647341379818
UA0628,UA,EWR,ROC,Y,0,ERJ DH2,396.12343780376983
UA0629,UA,EWR,RSW,,0,320 738 739,1721.685299391834
UA0631,UA,EWR,SAN,,0,739 738,3894.9075240947336
UA0633,UA,EWR,SAT,,0,739 73G,2522.136466716259
UA0634,UA,EWR,SAV,Y,0,ERJ,1140.2569311543255
UA0635,UA,EWR,SDF,Y,0,ERJ,1031.0878089678497
UA0637,UA,EWR,SEA,,0,739 320 319 738,3854.9462849430706
UA0638,UA,EWR,SFO,,0,739 319 738 752 73G,4118.2703404172735
UA0642,UA,EWR,SNA,,0,319 738 73G,3907.7784203223723
UA0644,UA,EWR,STL,Y,0,ERJ E70,1400.167931633924
UA0648,UA,EWR,SYR,Y,0,DH2 DH3,313.32243638523715
UA0650,UA,EWR,TPA,,0,739 73G 738 320 752,1606.8885299994913
UA0651,UA,EWR,TUL,Y,0,ERJ,1950.4641338782073
UA0653,UA,EWR,TYS,Y,0,ERJ,1013.9696016444382
UA0672,UA,FAT,DEN,Y,0,CR7 CRJ,1354.7009967857202
UA0673,UA,FAT,LAS,Y,0,EM2,415.6679162777693
UA0674,UA,FAT,LAX,Y,0,CR7 EM2,336.68791518590206
UA0675,UA,FAT,SFO,Y,0,EM2 CRJ,253.3329460096487
UA0685,UA,FLL,CLE,,0,320 73G,1712.7325504210298
UA0686,UA,FLL,DEN,,0,320 738,2739.010663278083
UA0688,UA,FLL,EWR,,0,739 320 738 73G 319,1716.455357304616
UA0693,UA,FLL,IAD,,0,752,1453.2531247297018
UA0694,UA,FLL,IAH,,0,73G 738 739 319 320,1551.5348200043024
UA0695,UA,FLL,MCO,Y,0,SF3,285.90139605879926
UA0697,UA,FLL,ORD,,0,752 739,1905.3933635953615
UA0698,UA,FLL,SFO,,0,738 752,4150.818063175899
UA0700,UA,FLL,TPA,Y,0,SF3,316.7993331534323
UA0740,UA,GEG,DEN,,0,739 738,1343.0004457223806
UA0755,UA,GRR,CLE,Y,0,ERJ CRJ ER4,344.0218352892657
UA0756,UA,GRR,DEN,Y,0,CR7 E70,1629.2002261262824
UA0757,UA,GRR,EWR,Y,0,ERJ E70,971.4207981239665
UA0758,UA,GRR,IAD,Y,0,ERJ ER4,806.3386919669929
UA0759,UA,GRR,IAH,Y,0,ERJ,1678.8988667274652
UA0760,UA,GRR,ORD,,0,319 320,219.72456453214505
UA0766,UA,GSO,EWR,Y,0,ERJ,715.9588506981441
UA0767,UA,GSO,IAD,Y,0,CRJ ERJ,384.6401904550825
UA0768,UA,GSO,ORD,Y,0,CRJ ERJ CR7 ER4,948.3482648221757
UA0815,UA,HNL,DEN,,0,752,5408.074590760332
UA0816,UA,HNL,EWR,,0,764,7973.584404508248
UA0819,UA,HNL,IAD,,0,764,7739.828755841846
UA0820,UA,HNL,IAH,,0,764,6272.717366523767
UA0821,UA,HNL,LAX,,0,738 753 777 739,4108.474262411433
UA0822,UA,HNL,LIH,Y,0,AT7,163.09989759612102
UA0825,UA,HNL,OGG,Y,0,AT7,161.91390244284838
UA0826,UA,HNL,ORD,,0,777,6819.448167979313
UA0828,UA,HNL,SFO,,0,764 777 738 753 739,3857.1960937325007
UA0838,UA,IAD,ALB,Y,0,DH4 DH2 CR7 CRJ ERJ,522.7286321956456
UA0841,UA,IAD,ATL,Y,0,CR7 CRJ ERJ E70,859.0311580773126
UA0843,UA,IAD,AUS,,0,319,2083.544804452949
UA0844,UA,IAD,BDL,,0,738 319 320,522.9527475229282
UA0847,UA,IAD,BNA,Y,0,ERJ CRJ,871.0403534980763
UA0849,UA,IAD,BOS,,0,320 752 73G 739 738,663.2230421411614
UA0852,UA,IAD,BUF,Y,0,DH4 ERJ DH2 E70 CRJ CR7 ER4,457.0685041555564
UA0856,UA,IAD,CHS,Y,0,CRJ,711.5183457493314
UA0857,UA,IAD,CLE,,0,DH4,463.16542537991467
UA0858,UA,IAD,CLT,Y,0,CR7 ERJ,517.3710631196469
UA0859,UA,IAD,CMH,Y,0,DH4 ERJ CR7 ER4 E70,481.0058380051139
UA0860,UA,IAD,COS,Y,0,CR7,2349.718219919624
UA0863,UA,IAD,CVG,Y,0,CRJ CR7 ERJ,623.1966593244206
UA0865,UA,IAD,DEN,,0,739 752 319 738 320 753,2331.781558247681
UA0866,UA,IAD,DFW,,0,320 73G 738,1882.477924988515
UA0868,UA,IAD,DTW,Y,0,CRJ CR7 ERJ ER4 E70,616.4022710617372
UA0871,UA,IAD,EWR,Y,0,DH4 DH2 ERJ E70,341.0971399667631
UA0874,UA,IAD,FLL,,0,752,1453.2531247297018
UA0877,UA,IAD,GRR,Y,0,ER4 ERJ CR7,806.3386919669929
UA0879,UA,IAD,GSO,Y,0,CRJ ERJ,384.6401904550825
UA0883,UA,IAD,HNL,,0,764,7739.828755841846
UA0885,UA,IAD,IAH,,0,320 738 763 739 73G,1913.3774123452993
UA0886,UA,IAD,IND,Y,0,CR7 ERJ E70,764.7229276964936
UA0887,UA,IAD,JAX,Y,0,ERJ CR7,1015.9693515666847
UA0888,UA,IAD,JFK,Y,0,CRJ,366.26983043282576
UA0891,UA,IAD,LAS,,0,320 752,3316.325659288181
UA0892,UA,IAD,LAX,,0,753 320 319 752 739 738,3674.030164237816
UA0893,UA,IAD,LGA,Y,0,CRJ ERJ E70 CR7,367.4638584988752
UA0898,UA,IAD,MCI,Y,0,CR7 ERJ,1487.0256611181871
UA0899,UA,IAD,MCO,,0,320 738 739 752,1222.022745501911
UA0903,UA,IAD,MIA,,0,319,1485.8404890868294
